stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id
1229,"PIWN02","Piwna",52.3928587300,17.0149661200,A
1147,"ZAWA02","Zawady",52.4130621900,16.9570964000,A
365,"OJLY02","Os. Jagiełły",52.4535995700,16.9073589300,A
3851,"WIKOS03","Wiry/Kościół",52.3212000000,16.8513900000,B
1943,"PMKRA01","Przeźmierowo/Krańcowa",52.4215714351,16.7874382249,B
2674,"DZLES01","Dziećmierowo/Leśna",52.2709152500,17.0980362200,C
4209,"OBOD02","Obodrzycka",52.3716606900,16.9580660400,A
3618,"KOPOE01","Komorniki/Os. Poetów ",52.3224300000,16.8055100000,B
1036,"GORE01","Górecka",52.3729957100,16.8932705500,A
3210,"WKBLO02","Więckowice/Bloki",52.3900077404,16.6404086208,C
1588,"TOKA04","Tokarska",52.3772171100,16.9128203100,A
2134,"SCPET01","Szczytniki/Pętla",52.3045090000,17.0103620000,B
1649,"PANZ01","Porzeczkowa",52.3616272900,17.0155978600,A
1130,"GABA02","Garbary PKM",52.4167365300,16.9394391300,A
606,"KOLO01","Kołobrzeska",52.4315211400,16.8384039700,A
628,"SWOB01","Swoboda",52.4117184500,16.8741687600,A
1312,"DALIP01","Daszewice/Lipowa",52.2926206600,16.9683609800,B
3755,"DHKLO04","Dachowa/Klonowa",52.2976754900,17.0984648600,B
2670,"DZPOL01","Dziećmierowo/Polna",52.2593354100,17.0962408000,C
1123,"WOJT01","Wójtowska",52.4300083900,16.9399070500,A
95,"GLHE43","Głogowska/Hetmańska",52.3899860700,16.8946848200,A
685,"PANOW02","Palędzie/Nowa",52.3730021400,16.7386973700,C
151,"MILO41","Miłostowo",52.4096098600,17.0029011200,A
545,"LITA01","Literacka",52.4403413400,16.8717297600,A
824,"OSDE02","Os. Dębina",52.3615330700,16.9045535900,A
185,"TRAU41","Traugutta",52.3846407200,16.9140023000,A
315,"MORA02","Morasko",52.4892681800,16.9054379000,A
1679,"ROLN04","Rolna",52.3838415000,16.9182885600,A
4058,"LISOW02","Lisówki/Sowia",52.3208834000,16.6597853000,C
2921,"PRPLN06","Promnice/Północna",52.5427118000,16.9655759500,C
113,"POLW42","Półwiejska",52.3999200000,16.9281600000,A
3703,"BOKRE01","Bolechowo/Kręta",52.5434071204,16.9941769305,C
3166,"RKKOL01","Rokietnica/Kolejowa",52.5134942748,16.7421177477,B
2051,"TPPIA02","Tarnowo Pdg/Piaskowa",52.4590882000,16.6466023900,C
130,"KATE42","Katedra",52.4100987400,16.9471314700,A
3969,"PKLES01","Pokrzywnica/Leśna",52.3967565581,16.6721816548,C
2914,"SKSZA01","Skórzewo/Szarotkowa",52.3933996000,16.7950822200,B
2180,"BOWOJ01","Bolechowo-Os./Wojska Polskiego",52.5417104200,16.9724615900,C
3132,"DOWYZ01","Dopiewo/Wyzwolenia",52.3468413775,16.6900383065,C
887,"PURON02","Puszczykowo/Rondo Heigelmanna",52.2812281400,16.8512104300,C
2941,"MODW93","Most Dworcowy",52.4042700487,16.9110033032,A
1937,"PMBRZ02","Przeźmierowo/Brzozowa",52.4198882200,16.7745052700,B
283,"ZLLAG01","Złotniki/Łagiewnicka",52.4921588600,16.8460696500,B
170,"LAKO42","Łąkowa",52.4020600000,16.9342900000,A
216,"PK42","Piaśnicka/Kurlandzka",52.3852315850,16.9871966030,A
1201,"KZOSK01","Koziegłowy/Os. Karolin",52.4437083867,16.9899562673,B
2311,"LPLIP02","Lipowiec/",52.3186634400,17.1834257500,B
2325,"SRSKR02","Śródka/Skrzyżowanie",52.2998666500,17.1229715900,B
2430,"JSSOL01","Jasin/Sołecka",52.4076980000,17.0986540000,B
2348,"XOSZK02","Kobylnica/Szkoła",52.4473950000,17.0796440000,B
3668,"DBROL02","Dąbrowa/Rolna",52.4104492511,16.7516806488,C
2223,"KZCOS02","Koziegłowy/Piaskowa COŚ",52.4484847500,16.9842291500,B
1106,"OPL01","Os. Pod Lipami",52.4312643600,16.9366546100,A
2613,"GDWEZ02","Gądki/Węzeł",52.3108385300,17.0457805300,B
1065,"OSKO01","Os. Kopernika",52.3855792700,16.8635917600,A
793,"ALSO04","Aleje Solidarności",52.4353311700,16.9207035900,A
144,"KRAN42","Krańcowa",52.4094277500,16.9810464800,A
1346,"CZLES01","Czapury/Leśna",52.3230381000,16.9125335000,B
943,"LUPSI01","Luboń/Park Siewcy",52.3332823344,16.8894425031,B
1471,"OSWI01","Os. Oświecenia",52.3888455200,16.9587077100,A
1867,"MRSZA04","Mrowino/Szkoła",52.5143312600,16.6985976700,B
2060,"JNPET01","Jankowice/Pętla",52.4393913900,16.6206655700,C
2487,"SDTRA01","Swarzędz/Tysiąclecia",52.4024090000,17.0735500000,B
437,"IMBI02","Imbirowa",52.5003817200,16.9387436800,A
533,"LUII02","Lutycka II",52.4387976400,16.8957417100,A
1129,"WIGR02","Winogrady",52.4221437800,16.9470718400,A
1597,"ROBO01","Robocza",52.3881451000,16.9109422700,A
1363,"STAS02","Staszowska",52.3451021900,16.9266982900,A
1480,"BOBR01","Bobrzańska",52.3852717900,16.9690716400,A
89,"DWZA72","Dworzec Zachodni",52.4017716400,16.9090824300,A
128,"MAGA41","Małe Garbary",52.4107493300,16.9374709200,A
1289,"KOWO01","Kopiec Wolności",52.3982756800,16.9755023100,A
386,"SZYM02","Szymanowskiego",52.4601525700,16.9170216000,A
322,"DESZ02","Deszczowa",52.4716679700,16.9019816600,A
1625,"ORZE01","Os. Rzeczypospolitej",52.3851180600,16.9444212900,A
114,"POLW41","Półwiejska",52.3999700000,16.9279200000,A
3871,"KLCH02","Klenowska Centrum Handlowe",52.3783458026,16.9810131839,A
563,"STST21","Stary Strzeszyn",52.4518353900,16.8489658700,A
1078,"KORD02","Kordeckiego",52.3862784200,16.8795714400,A
976,"LUSZN01","Luboń/Szkolna",52.3427641783,16.8681030664,B
3743,"KXMAG02","Koninko/Magazynowa",52.3154498900,17.0312323200,B
2547,"ZAOZA02","Zalasewo/Os. Zamoyskiego",52.3883140000,17.0687620000,B
1844,"RKGOL02","Rokietnica/Golęcińska",52.5044872100,16.7610926700,B
2571,"MGNRY01","M. Goślina/Nowy Rynek",52.5673982400,16.9954782300,C
801,"ZAME01","Zamek",52.4084429900,16.9179373900,A
497,"WIKT01","Wiktoria",52.4385179000,16.9310719500,A
2366,"BNSZK01","Baranowo/Wypoczynkowa Szkoła",52.4425420000,16.7911060000,B
2135,"KXGRA01","Koninko/Granatowa",52.3066750000,17.0204650000,B
1332,"SYPN02","Sypniewo",52.3079383100,16.9825033600,A
2271,"KCPET02","Kicin/Pętla",52.4654992100,17.0213179200,B
2096,"TPZIE01","Tarnowo Pdg/Zielona",52.4676001100,16.6577562800,C
604,"SMOC01","Smochowice",52.4321195300,16.8323893000,A
4053,"OLOK42","Os. Łokietka",52.4479022614,16.9450932746,A
811,"POGL01","Poznań Główny",52.4025035600,16.9121744200,A
1223,"SOBI01","Sobiesława",52.4055865700,17.0232445100,A
1075,"SCIE04","Ściegiennego",52.3898548100,16.8749956700,A
583,"ADMI02","Admiralska",52.4757478100,16.7774765600,A
2196,"OWKSP04","Owińska/Ks. Piotrowskiego",52.5167176300,16.9755695100,C
1868,"MRTOW02","Mrowino/Towarowa",52.5059881100,16.7069127600,B
2122,"TUOSP01","Tulce/Przylesie",52.3461490600,17.0621922600,B
48,"ROSO42","Rondo Solidarności",52.4339380800,16.9377328700,A
2512,"JSRCZ02","Jasin/Rabowicka II",52.3983900000,17.1064040000,B
3754,"DHKLO03","Dachowa/Klonowa",52.2973633200,17.0984031800,B
1443,"NOGO01","Nowowiejskiego",52.4151953600,16.9196176500,A
1398,"BYST02","Bystra",52.3707231600,16.9340445900,A
2655,"PSPLD02","Prusinowo/Południe",52.1921531300,17.1307352400,C
1694,"KRAS71","Kraszewskiego",52.4091315800,16.9028608300,A
944,"LURUT02","Luboń/Rutkiewicz",52.3254589595,16.8875387774,B
350,"MORS02","Morszyńska",52.4582613800,16.8719060700,A
414,"UAMK02","UAM Kampus",52.4637778900,16.9305139300,A
180,"OPIA42","Os. Piastowskie",52.3899918400,16.9471448300,A
1166,"SMNA02","Smolna",52.4230283300,16.9641699300,A
206,"Z II42","Żegrze II",52.3807152400,16.9661947200,A
1514,"KLEN02","Klenowska",52.3757783700,16.9857577600,A
441,"BIJES02","Biedrusko/Jesionowa",52.5363894500,16.9437250300,B
880,"PUMAJ02","Puszczykowo/3 Maja",52.2721878700,16.8686865800,C
736,"DRZE01","Drzewieckiego",52.3969736500,16.8675910400,A
316,"MOKO02","Morasko Kościół",52.4887599500,16.9084893200,A
1965,"SWAUC01","Swadzim/Auchan",52.4390070100,16.7634412500,B
1391,"STAW01","Starołęcka Wiadukt",52.3505683100,16.9208113400,A
3319,"UAMF01","UAM Wydział Fizyki",52.4652405040,16.9289927730,A
16,"SLKA41","Słowiańska",52.4271586000,16.9194629700,A
2483,"SDARM01","Swarzędz/Armii Poznań/Szkoła",52.3954310000,17.0683300000,B
659,"PERZ02","Perzycka",52.4118341400,16.8189917400,A
1938,"PMOLS02","Przeźmierowo/Kasztanowa",52.4184027000,16.7791018800,B
1245,"SDPRZ02","Swarzędz/Przybylskiego",52.4013152554,17.0555536366,B
731,"WEGO01","Węgorka",52.3928442000,16.8585486500,A
1433,"PLBE02","Pl. Bernardyński",52.4040241900,16.9370262300,A
1431,"AWF05","AWF",52.4008328400,16.9365209600,A
1579,"TECZ01","Tęczowa",52.3932748800,16.8789906500,A
1463,"KOSC01","Kościelna",52.4134830800,16.9040055500,A
1283,"BAKA01","Baraniaka",52.4032789700,16.9555193700,A
2649,"JWDOL02","Jeziory Wielkie/Doliwiec Leśny",52.1746370500,17.1401624000,D
3974,"CESZK05","Czerwonak/Szkolna",52.4651325548,16.9811460020,B
1132,"GABA03","Garbary PKM",52.4166455993,16.9377587656,A
1766,"PLSKO01","Plewiska/Szkolna",52.3577726400,16.8073671600,B
331,"SLBOR01","Suchy Las/Borówkowa",52.4736028600,16.8637106000,B
1510,"SZCH01","Szwajcarska Centrum Handlowe",52.3844920000,16.9969169300,A
2098,"TPOKR01","Tarnowo Pdg/Okrężna",52.4693106700,16.6515268200,C
1560,"OLIW01","Oliwkowa",52.3598241300,17.0193553100,A
1746,"PLSKR02","Plewiska/Skryta",52.3717857300,16.8170255900,B
1748,"PLSTP02","Plewiska/Straż Pożarna",52.3653363700,16.8078368100,B
248,"CHWAR02","Chludowo/Wargowska",52.5600436400,16.8321087600,C
692,"DPPRZ01","Dopiewiec/Przejazd Kolejowy",52.3595712200,16.6915253900,C
4035,"KOTU02","Kościelna Tunel",52.4180684749,16.9064727312,A
1921,"SOPOZ01","Sobota/POZ BRUK",52.5166395300,16.8137192000,B
397,"STRU02","Strugarka",52.4532731100,16.9274707300,A
4156,"KJCH01","Konopackiej",52.3558408900,16.8408888000,A
1913,"BYPOR02","Bytkowo/Porzeczkowa",52.5161563000,16.7720989300,B
1886,"RKMIC01","Rokietnica/Mickiewicza",52.5158567900,16.7396183900,B
2139,"BRLAS01","Borówiec/Las",52.2926950000,17.0452120000,B
2507,"JSRJE02","Swarzędz/Rabowicka",52.4014190000,17.0855180000,B
904,"LULAS01","Luboń/Lasek",52.3225891395,16.8867123538,B
923,"LUPKM02","Luboń/PKM",52.3440811908,16.8923054704,B
3753,"DHOKE02","Dachowa/Okrężna",52.3040413400,17.0977596500,B
2465,"PKSZK01","Paczkowo/Szkoła",52.4020809983,17.1595797010,C
1393,"STAR21","Starołęka PKM",52.3662288200,16.9300926300,A
1151,"KORO01","Koronkarska",52.4166131800,16.9602661700,A
589,"SLUP01","Słupska",52.4483028600,16.8043734200,A
2982,"KOKOL01","Komorniki/Kolejowa",52.3523200000,16.8274218800,B
534,"LU I01","Lutycka I",52.4408641700,16.9009890200,A
162,"KORN45","Kórnicka",52.3998253300,16.9528595100,A
1807,"RODKU01","Rosnówko/Dom Kultury",52.3044454046,16.7622765793,C
625,"SZPI02","Szpitalna",52.4121991900,16.8769750800,A
813,"DEEC09","Dębiec PKM",52.3719292500,16.9036505400,A
1374,"ROMI03","Rondo Minikowo",52.3552717700,16.9439575900,A
2520,"XRIZA02","Kruszewnia/Os. Izabelin",52.3851600000,17.0972610000,C
1872,"MRPAR01","Mrowino/Park",52.5180287100,16.7053599400,B
1784,"KOMAG01","Komorniki/Magazynowa",52.3458221129,16.8285232814,B
635,"ZGOR02","Zgorzelecka",52.4117833700,16.8583160600,A
2080,"LKGRA01","Lusówko/Grabowa",52.4334361600,16.6394221600,C
2363,"MACEN02","Markowice/Centrum",52.3032131300,17.2239257500,B
2299,"CEZAL01","Czerwonak/Zalesie",52.4649436430,16.9910483270,B
1150,"KORO02","Koronkarska",52.4160584500,16.9593666900,A
1888,"KSKOS01","Krzyszkowo/Koszycy",52.5190010700,16.7364900100,B
3243,"KNMŁY01","Konarzewo/Młyńska",52.3394263681,16.7205274325,C
1053,"BEDZ02","Będzińska",52.3613977000,16.8897742200,A
4013,"ZLOGP01","Złotniki/Os. Grzybowe PKM",52.4846310900,16.8445795103,B
1441,"WIKA02","Wielkopolska",52.4155811900,16.9180060800,A
1222,"SOBI02","Sobiesława",52.4053544600,17.0227539200,A
3561,"WYSKO02","Wysogotowo/Skórzewska ",52.4023791700,16.7961648100,B
1781,"MODL02","Modlibowskiej ",52.3545116100,16.8487692800,A
3335,"LKKOS03","Lusówko/Kościół ",52.4261455759,16.6456623134,C
1808,"WABUK01","Walerianowo/Bukowa",52.3149714820,16.7704375119,C
2132,"SCNWO02","Szczytniki/Nad Wodą",52.3018330000,17.0164020000,B
2679,"SCOGR02","Szczodrzykowo/Ogrodowa",52.2834214700,17.1069763900,C
3377,"SIWIE02","Sierosław/Dworska ",52.4049186354,16.6755758944,C
2252,"POPET01","Poklatki/Pętla",52.3281804500,17.2025601000,B
3237,"ROMI04","Rondo Minikowo",52.3560227191,16.9434847002,A
3124,"KNDOP01","Konarzewo/Dopiewska",52.3357364414,16.7084409881,C
46,"OPL42","Os. Pod Lipami",52.4309440500,16.9362506500,A
122,"WROC71","Wrocławska",52.4055683200,16.9321353600,A
3628,"LUWSC01","Luboń/Wschodnia ",52.3431159868,16.8820784789,B
2455,"PKSTA02","Paczkowo/Ogrodowa",52.3976960000,17.1589030000,C
5,"MT44","Most Teatralny",52.4109651200,16.9137425100,A
3608,"KLIM01","Klimontowska",52.3390023579,16.9212155370,A
398,"STRU01","Strugarka",52.4541267700,16.9276875100,A
452,"BRON01","Bronisza",52.4554530500,16.9477161500,A
1052,"KORF02","Korfantego",52.3596159100,16.8875136500,A
2517,"RASTL01","Rabowice/Świetlica",52.3896690000,17.1179860000,C
1085,"SIEL72","Sielska",52.3840502200,16.8870422900,A
1771,"MT71","Most Teatralny",52.4100216300,16.9131850300,A
1586,"TOKA01","Tokarska",52.3765997300,16.9137443900,A
335,"SLPOZ01","Suchy Las/Os. Poziomkowe",52.4693847100,16.8728784300,B
3634,"LUPRZ04","Luboń/Przemysłowa",52.3536509049,16.8930285910,B
3994,"RRAT74","Rondo Rataje",52.3964900000,16.9509100000,A
1310,"KAPLA01","Kamionki/Platanowa",52.2891725400,16.9787976000,B
1293,"RRAT30","Rondo Rataje",52.3968735900,16.9497940800,A
1386,"SWAN02","Św. Antoniego",52.3643035500,16.9276630400,A
4102,"BROW01","Browarna",52.3992266000,17.0181635400,A
32,"WIKA41","Wielkopolska",52.4155633900,16.9185920900,A
2322,"ZNOSP02","Zimin/Świetlica OSP",52.2942037600,17.1590554600,B
2288,"WEPET01","Wierzonka/Pętla",52.4780400000,17.0951310000,C
190,"WSPO41","Wspólna",52.3777846200,16.9076140700,A
1657,"MILO02","Miłostowo",52.4105284700,17.0042454800,A
4084,"SYPR02","Sycowska Prologis",52.3591100000,16.8345300000,A
962,"KOPAK02","Komorniki/Os. Parkowe",52.3370807291,16.8291873717,B
2538,"SDOKR02","Swarzędz/Okrężna",52.3968150000,17.0774930000,B
1155,"RWSC02","Rynek Wschodni",52.4209399500,16.9698606200,A
2540,"SDPOG02","Swarzędz/Pogodna/Kórnicka",52.3995840000,17.0778710000,B
2221,"KZLIP02","Koziegłowy/Lipowa",52.4555496900,16.9844963200,B
2131,"SCSAR01","Szczytniki/Sarnia",52.2994680000,17.0113330000,B
2639,"BHDZI01","Błażejewko/Działkowa",52.2041823000,17.1035941700,C
1537,"JARO02","Jarosławska",52.3433902200,16.9854203600,A
785,"UP01","Uniwersytet Przyrodniczy",52.4261442500,16.9049661800,A
1967,"SAWIA01","Sady/Wiadukt",52.4487056400,16.7246752600,C
1780,"KONOW02","Komorniki/Nowa",52.3388038837,16.8148430201,B
3641,"ZEKA01","Żelazka",52.3912332366,16.9276941074,A
1096,"SOEJ01","Sczanieckiej",52.3949794400,16.8969889800,A
380,"SOB21","Os. Sobieskiego",52.4650301900,16.9171600600,A
1533,"POKR01","Pokrzywno",52.3512813700,16.9816680600,A
2073,"LKSZA01","Lusówko/Szantowa",52.4395156300,16.6443722900,C
993,"LUCME01","Luboń/Cmentarz",52.3489900000,16.8505940000,B
45,"WILC41","Wilczak",52.4271476000,16.9467686700,A
699,"ZKZAC01","Zakrzewo/Zacisze",52.3899850400,16.7388852200,C
3859,"UZKOL01","Uzarzewo/ Przejazd Kolejowy",52.4555779977,17.1205754609,C
1158,"GLOW03","Główna",52.4223130200,16.9767435600,A
2747,"RRAT06","Rondo Rataje",52.3962661800,16.9492635400,A
2471,"SGSOK01","Sokolniki Gwiazdowskie/Sokolnicka",52.4092450000,17.1672800000,C
3771,"WIDWR02","Wierzenica/Dwór",52.4605174800,17.0693962300,C
218,"SZWE42","Szwedzka",52.3821217700,16.9909330100,A
1060,"KACZ02","Kacza",52.3803918213,16.8623033440,A
2533,"RASKL01","Rabowice/Składowisko",52.3802360000,17.1116670000,C
2459,"SEMIO02","Siekierki Wielkie/Miodowa",52.3871070000,17.1599190000,C
1429,"AWF04","AWF",52.3994295800,16.9340947100,A
2188,"BOPOL04","Bolechowo/Poligonowa",52.5431887900,16.9853288400,C
3339,"WYBAT02","Wysogotowo/Batorowska",52.4129286600,16.7673969800,B
1057,"CIES01","Cieszyńska",52.3654909200,16.8943995000,A
2426,"SDCEH02","Swarzędz/Wrzesińska",52.4093580000,17.0855180000,B
138,"ROSR47","Rondo Śródka",52.4105194500,16.9573420600,A
2378,"TZWIE02","Trzaskowo/Wieś",52.5339625800,17.0202455900,C
4085,"RKBUK01","Rokietnica/Bukowa",52.4978860000,16.7339090000,B
2896,"KVWIA01","Krzyżowniki/Wiadukt",52.3109321500,17.1407804500,B
988,"LUOLU01","Luboń/Os. Lubonianka",52.3481582686,16.8806765104,B
238,"RSTA47","Rondo Starołęka",52.3799600900,16.9440334600,A
2965,"ALSO03","Aleje Solidarności",52.4364986691,16.9210679614,A
2371,"SIJED01","Sierosław/Zakręt",52.4130170000,16.6627030000,C
1260,"DYMK03","Dymka",52.3932683700,16.9906881700,A
1440,"WIKA01","Wielkopolska",52.4153339000,16.9179643600,A
552,"TOLT02","Tołstoja",52.4499525500,16.8705847400,A
2672,"DZSLO01","Dziećmierowo/Słoneczna",52.2668494800,17.0982606800,C
3178,"BRKA01","Brneńska",52.3933507417,16.9638206226,A
1111,"OZIM02","Ozimina",52.4277672700,16.9236348800,A
267,"GOSZK01","Golęczewo/Szkoła",52.5350996600,16.8190061700,C
183,"HEWI42","Hetmańska Wiadukt",52.3826620500,16.9294650500,A
2050,"TPPIA01","Tarnowo Pdg/Piaskowa",52.4585138600,16.6454551200,C
2645,"JWJWW01","Jeziory Wielkie/",52.1828968600,17.1324146300,D
829,"PINZ02","Piastowska",52.3722627000,16.9185810400,A
1863,"CRPRZ02","Cerekwica/Przybrodzka",52.5187415600,16.6909824600,B
1783,"KOMAG02","Komorniki/Magazynowa",52.3454522855,16.8273869490,B
1535,"NIZA01","Niżańska",52.3453880500,16.9843959600,A
1225,"ZIEM01","Ziemowita",52.4031248000,17.0203630400,A
310,"SLLAK01","Suchy Las/Łąkowa",52.4811305700,16.8790950300,B
1884,"NAPAR02","Napachanie/Park",52.4866430000,16.7285900000,B
1626,"ORZE02","Os. Rzeczypospolitej",52.3859543100,16.9454856500,A
1063,"MRAG01","Mrągowska",52.3823134000,16.8650648000,A
1099,"PALM02","Palmiarnia",52.4011323300,16.9000809700,A
306,"SLNWR02","Suchy Las/Nowy Rynek",52.4750612400,16.8791538900,B
347,"KOSO02","Kosowska",52.4560162800,16.8773008700,A
1202,"KZOSK02","Koziegłowy/Os. Karolin",52.4440953919,16.9905760850,B
1061,"KACZ01","Kacza",52.3804992200,16.8621902600,A
3073,"KANKA02","Kamionki/Nad Kople",52.2896360508,17.0003160768,B
940,"LUDEB02","Luboń/Dębiecka",52.3526047411,16.9012633113,B
1875,"MRLES01","Mrowino/Leszka",52.5137826900,16.7253388000,B
4063,"LISOW01","Lisówki/Sowia",52.3208202270,16.6626039962,C
393,"OSBA02","Os. Batorego",52.4605144200,16.9286422400,A
2274,"KYTRA01","Kliny/Trakt",52.4755891600,17.0330154500,C
866,"MORON02","Mosina/Rondo",52.2433488100,16.8476093900,C
410,"SZNZ01","Szeligowskiego I",52.4546730700,16.9192401900,A
2436,"LOLIP01","Łowęcin/Lipowa",52.4139550000,17.1214930000,C
2191,"BOOGR02","Bolechowo-Os./Ogrodowa",52.5336508600,16.9770254100,C
236,"RSTA43","Rondo Starołęka",52.3805416700,16.9421001900,A
2491,"SDDWO02","Swarzędz/Dworzec Kolejowy",52.4046330000,17.0750990000,B
458,"KULY01","Kupały",52.4507628200,16.9370899500,A
2628,"KDBOS02","Kórnik/Bnin Osiedle",52.2228421700,17.0869526200,C
2635,"BJMJE01","Błażejewo/Mikołajczyka I",52.2170749100,17.0983473500,C
998,"LANG02","Lange",52.3560442600,16.8335880300,A
1792,"COJES02","Chomęcice/Jesionowa",52.3305800000,16.7583600000,C
911,"LUPAR02","Luboń/Parkowa",52.3338688062,16.8758507872,B
2265,"KXOSP02","Komorniki gm.Kleszczewo/OSP",52.3305061600,17.1114584500,B
304,"SLOSZ02","Suchy Las/Os. Szafirowe",52.4708894787,16.8753490300,B
202,"RZEG41","Rondo Żegrze",52.3767000000,16.9542600000,A
1064,"OSKO02","Os. Kopernika",52.3850983900,16.8633860200,A
927,"LUSTR02","Luboń/Streicha",52.3486182692,16.8902246539,B
2425,"SDCEH01","Swarzędz/Wrzesińska",52.4093660000,17.0865880000,B
1536,"JARO01","Jarosławska",52.3431891600,16.9853661000,A
896,"PUPKM01","Puszczykowo/PKM",52.2945244600,16.8691190000,C
467,"UMUL01","Umultowska",52.4442552500,16.9288232700,A
281,"ZLPAW02","Złotniki/Pawłowicka",52.4981670100,16.8391154200,B
156,"RRAT72","Rondo Rataje",52.3949000000,16.9499800000,A
1359,"TARN01","Tarnobrzeska",52.3459755700,16.9185824100,A
3929,"FALI01","Falista",52.3696700000,16.9488400000,A
2104,"KHKRE02","Kokoszczyn/Kręta",52.4916755100,16.6530352500,C
1189,"KZZDR02","Koziegłowy/Zakłady Drobiarskie",52.4413992000,17.0001141400,B
2081,"JNPAL02","Jankowice/Pałac",52.4407939900,16.6173347100,C
1988,"LWBOC02","Lusowo/Boczna",52.4214597900,16.7179080400,C
633,"JASN01","Jasna",52.4120368300,16.8635587600,A
789,"WINI01","Os. Winiary",52.4353447800,16.9103950800,A
2458,"PKPOL02","Paczkowo/Polna",52.3927610000,17.1569530000,C
3569,"WYSTO01","Wysogotowo/Stolarska",52.4077117100,16.7840276900,B
1093,"CHOC02","Chociszewskiego",52.3914789000,16.8933098000,A
1416,"SZII01","Os. Stare Żegrze",52.3802102300,16.9567735200,A
1668,"SOB26","Os. Sobieskiego",52.4652405040,16.9163750563,A
84,"BALT71","Bałtyk",52.4065890000,16.9110520000,A
3772,"SDWWN01","Swarzędz/Warzywna",52.3953870600,17.0769963800,B
490,"ROSO03","Rondo Solidarności",52.4352952900,16.9372831400,A
2496,"SOSN01","Sośnicka",52.4057000000,17.0419430000,A
213,"PIAR41","Piaśnicka Rynek",52.3876647854,16.9824741827,A
763,"MARC02","Marcelińska",52.4042609700,16.8762033700,A
1634,"KOJEZ03","Komorniki/Jeziorna",52.3295200000,16.8031500000,B
3229,"KOWZG02","Komorniki/Os. Zielone Wzgórze ",52.3247640831,16.8204656518,B
647,"MALE02","Malechowska",52.4117440800,16.8300521500,A
1828,"CECME01","Czerwonak/Cmentarz",52.4581666900,16.9955009300,B
2617,"SYJEZ02","Skrzynki/Jeziorna",52.2667960500,17.0696519600,C
2236,"GWOSP02","Gowarzewo/OSP",52.3645166500,17.1238394000,B
2671,"DZSLO02","Dziećmierowo/Słoneczna",52.2655506800,17.0977719700,C
665,"ZLDZ02","Złotowska Działki",52.4016095000,16.8105267900,A
4040,"NIES03","Niestachowska",52.4200045927,16.8948290137,A
1428,"AWF03","AWF",52.3987909900,16.9367852400,A
247,"CHTYS02","Chludowo/Tysiąclecia",52.5594717900,16.8382236600,C
725,"CMNA02","Cmentarna",52.3848173100,16.8394336800,A
4215,"TPCEN91","Tarnowo Pdg/Centrum",52.4638641313,16.6663966899,C
1842,"KISTA01","Kiekrz/Starzyńska",52.4973581600,16.7688430500,B
1914,"BYPOR01","Bytkowo/Porzeczkowa",52.5161970300,16.7719880400,B
1044,"BUCZ01","Buczka",52.3638621700,16.8787710900,A
2228,"GWJES01","Gowarzewo/Jesionowa",52.3532834800,17.1118970900,B
